,item,product_id
18648,10193,32147
18663,7351,28979
18670,576,11412
18685,733,11662
18690,3440,19745
18696,9870,31844
18703,3584,20049
18714,9440,31290
18715,9674,31636
18732,11749,3644
18760,1599,13096
18764,2341,1511
18769,3574,20028
18770,4347,24092
18776,5929,27179
18777,6003,27289
18778,6009,27294
18779,6225,27591
18789,7638,29198
18791,7688,29243
18792,7689,29244
18798,8141,29682
18800,8492,30060
18804,9770,31742
18810,10278,32228
18812,12201,4463
18817,5643,26766
18833,570,11403attr778
18834,4325,24069
18845,13953,7985
18846,13970,8032
18866,6050,27367
18891,1784,13385
18895,10275,32225
18909,4620,24620
18915,5568,26639
18922,13607,7293
18942,8775,30492
18958,961,11999
18969,1437,12851
18976,5706,26841
18995,9542,31489
19012,12232,4525attr861
19040,9466,31374
19065,6382,27831
19066,5652,26775
19079,653,1152
19083,4595,24577
19122,1536,13007
19126,13835,7781
19130,8777,30494
19131,205,1082
19132,422,11163
19133,1445,12866
19138,3146,19310
19139,4123,23686
19141,4827,2563
19143,7162,28757
19150,14307,9088
19153,11946,3990
19165,3919,21825
19166,4453,24311
19171,6554,2810
19177,9899,31874
19180,10211,32167
19183,10898,32990
19186,11387,35155
19197,12891,5994
19201,13497,7070
19204,14179,8334
19205,14282,889
19210,1882,13544
19211,1919,136
19221,9791,31764
19240,1770,13362
19278,4355,24109
19286,4140,23727
19296,14257,8504
19305,5893,27142
19309,7069,28668
19310,7253,28867
19322,13480,7052
19333,1170,12333
19335,1687,13248
19339,2894,18949
19340,3520,19891
19342,4646,2470
19345,5780,26948
19349,8468,30036
19350,9337,31123
19353,12126,4317
19356,12301,4663
19357,12302,4664
19385,7084,28686
19391,3279,19505
19397,5542,26591
19403,8183,2972
19404,9595,31553
19405,9981,31941
19422,8281,29819
19438,4185,23781attr1991
19440,13817,7740
19449,2847,18876
19450,2874,18922
19458,5699,26833
19462,6888,28478
19466,8157,29697
19467,8619,30317
19476,11180,34901
19480,11951,3999
19482,11953,4001
19487,14250,8468
19510,8215,29750
19515,3850,2102
19516,4230,23881
19524,5327,26302
19546,348,11036
19594,2069,1381
19637,6600,28174
19646,8356,29909
19647,8890,30618
19648,9201,30965
19654,10043,32000
19661,11451,35217
19662,11483,35275
19664,13230,6553
19670,13987,8055
19676,1816,13439
19678,2876,18925
19679,3418,19690
19680,8104,29640
19686,13513,7122
19687,13557,7194
19690,50,1049
19691,214,10828
19692,231,10847
19696,1318,12550
19709,2114,13881
19710,2216,14103
19712,2543,18432
19717,3844,209
19719,3916,218
19720,3973,223
19722,4205,23814
19725,4350,24103
19731,4783,25567
19733,5173,2607
19735,5378,26364
19736,5387,26374
19738,5870,27114
19742,6490,28023
19748,7778,29318
19750,8019,29565
19756,8889,30617
19758,9053,30815
19759,9344,31131
19760,9348,31135
19761,9349,31136
19771,10412,32366
19772,10707,32659
19773,11389,35157
19774,11404,35172
19775,11439,35206
19781,11955,4005
19782,11975,4033
19783,12111,4290
19795,13322,6721
19800,8127,2967
19812,393,11115
19815,13283,6647
19819,1966,13682
19847,814,11813
19848,823,11822
19870,482,11251
19873,3536,19924
19874,4552,24518
19875,4554,24520
19879,11383,35149
19880,11385,35152
19882,2979,19060
19883,4346,24091
19884,5654,26777
19891,11877,3887
19892,1024,12106
19893,3359,19580
19895,11319,35072
19896,11324,35077
19906,154,10731
19909,93,10603
19910,541,11357
19914,954,11990
19918,2078,13820
19937,5758,26914
19938,5867,27111
19939,5868,27112
19940,6151,27468
19951,8516,30090
19958,9895,31870
19959,9897,31872
19962,10016,31973
19965,10169,32121
19969,10196,32150
19970,10842,32787
19971,10852,32797
19972,10853,32798
19973,10854,32799
19975,11332,35088
19990,1171,12334
19991,6365,27809
20013,5878,27128
20017,6527,2807
20021,7430,29039
20023,8160,297
20024,8185,29721
20025,8779,305
20026,9718,31687
20028,9910,31886
20031,10199,32153
20040,13342,6754
20042,13447,6948
20055,7768,29309
20067,6333,27756
20070,9652,31614
20079,886,11906
20083,7287,2890
20086,14184,8339
20088,8202,29737
20092,1254,12448
20097,2856,18894
20098,3179,19362
20110,6665,28248
20111,6732,28304
20119,9153,30910
20127,9780,31753
20135,11818,3801
20136,11819,3802
20137,11823,3806
20138,11826,3809
20141,11832,3815
20142,11833,3816
20147,12689,5530
20151,13194,6482
20164,4134,23716
20169,6409,27871
20170,7234,28842
20175,3201,19414
20180,1371,12704
20182,1968,13691
20186,6341,27769
20189,9270,31050
20195,12645,5422
20200,1330,12607
20204,3103,19223
20210,8288,29828
20211,8707,30426
20214,13295,6666
20222,5236,26167
20225,1457,12883
20240,10533,32495
20243,12150,4379
20247,8143,29684
20257,13331,6738
20295,2633,18557
20297,3884,21568
20300,5020,25846
20304,8369,29924
20305,8372,29927
20306,9629,31585
20319,8168,29707
20331,4320,24067attr802
20338,9972,31932
20339,9973,31933
20346,12719,5579
20348,171,10755
20351,359,11065
20352,374,11084
20359,457,11222
20372,971,12009
20378,1134,12283
20381,1192,12361
20388,1618,13130
20389,1690,13252
20392,2070,13810
20399,2656,1861
20402,2859,18899
20404,3058,19161
20405,3066,1917
20411,3241,1946
20413,3288,19512
20417,3608,2010
20418,3610,20105
20422,3800,20467
20423,3802,20469
20424,3886,2157
20427,4000,2246
20428,4130,23709
20432,4509,24439
20438,5028,25853
20441,5312,26281
20449,5738,26889
20450,5767,26927
20454,5844,27076
20462,6268,27647
20465,6447,27913
20466,6448,27914
20477,6944,28537
20479,6966,28557
20483,7072,28672
20484,7074,28674
20485,7142,28733
20488,7217,28820
20490,7302,28915
20495,7702,29257
20496,7707,29260
20497,7740,29283
20498,7901,29457
20501,8039,29583
20505,8192,29728
20509,8300,29843
20510,8602,30299
20513,8933,30663
20515,9095,30863
20519,9339,31126
20521,9373,31158
20522,9416,31236
20524,9518,31469
20537,10001,31958
20542,10092,32049
20544,10265,32215
20551,10846,32791
20556,11583,35447
20561,11965,4017
20579,12963,6107
20583,13224,6545
20586,13364,6783
20593,13896,7880
20598,14125,8255
20656,21,1014attr66
20657,5073,25911
20661,9693,31661
20662,10484,32441
20663,13636,7358
20664,14375,920
20665,14396,925
20667,14459,989
20677,11824,3807
20684,1090,12192
20699,9724,31696
20703,14178,8332
20710,1546,13018
20712,2336,1501
20722,4090,2364
20724,4118,2367attr132
20729,8032,29579
20739,14446,976
20754,2948,19011attr1836
20755,2949,19011attr1842
20760,7445,29055
20761,9605,31562
20771,2365,1556
20775,7655,29207
20789,7343,28970
20798,7014,28602
20801,12471,5072
20805,3653,20186
20806,4284,2398
20807,4292,2399
20809,7641,29200
20814,7790,29335
20816,7996,29555attr2910
20830,12604,533
20864,13900,7889
20885,7824,29382
20889,4153,23747
20890,4916,25718
20897,10329,32281
20898,10399,32354
20899,10401,32356
20900,10464,32418
20902,12100,427
20903,12512,5162
20907,1596,13092
20929,111,10661
20957,10991,3360
20958,10996,3362
20967,13363,6782
20981,6862,28451
20982,9859,31833
20984,1652,13183
20985,1682,13241
20989,3662,20207
20995,13193,6480
21029,9059,30822
21033,1859,13503
21041,9720,31690
21046,1933,13625
21049,3244,19464
21051,4332,24075
21053,6318,27726
21060,12236,4528
21081,6456,27929
21083,7208,28808
21087,6942,28534
21115,2264,1430
21119,8491,30059
21155,11128,3438
21180,3529,19915
21181,4088,2363
21182,7246,2886
21192,1323,12562
21195,3459,19800
21209,11146,34860
21212,13105,6334
21216,1082,12181
21230,3683,20249
21231,4701,2503
21262,11323,35076
21266,435,11200
21281,752,11684
21296,12826,5874
21298,14328,9132
21309,2372,1571
21310,3364,1959
21335,918,11940
21337,1497,12944
21341,3465,19807
21346,12943,6062
21349,5892,27141
21351,6089,27422
21359,12033,415
21362,14072,8188
21365,2863,18904
21381,881,11901
21382,910,11930
21386,5769,26929
21387,5771,26931
21390,9273,31053
21415,7089,28694
21432,10518,32479
21434,240,1085attr77
21452,8105,29641
21459,14209,8391
21463,13974,8039
21471,85,10590
21473,8928,30658
21480,4307,24043
21486,13883,786
21518,9177,30937
21551,9003,30744
21553,9024,30767
21556,2673,18639
21558,7341,28968
21574,8100,29637
21576,8959,30692
21578,758,11690
21581,13847,7800
21594,4564,24536
21595,5486,26538
21596,5488,26540
21602,7660,2921
21604,7812,2936
21608,8307,29851
21613,12907,6008
21623,5315,26284
21628,13523,7138
21635,4375,24140
21670,94,10604
21672,2267,1435
21685,1251,12442
21686,1521,12974
21691,12666,5495
21737,6007,27292
21741,9321,31100
21742,11138,348
21743,11728,362
21754,175,10765
21755,413,11150
21756,414,11151
21762,2129,13913
21766,2927,18976
21769,3488,19841
21771,4488,24401
21774,5179,26079
21776,5449,26476
21782,7063,28661
21812,12275,4617
21813,12324,4692
21814,12325,4693
21815,12944,6064
21816,13156,6412
21818,13203,6513
21819,13866,7833
21820,13867,7835
21821,13981,8048
21823,14145,8284
21825,1608,13107
21828,8244,29779
21843,2835,18851
21844,13919,7914
21879,11828,3811
21888,7706,2926
21891,3255,19476
21893,84,1059
21895,10394,32349
21908,7692,29247
21924,4201,23808
21942,1152,12305
21962,6401,27862
21995,6328,27750
22003,2393,1616
22004,8279,29817
22015,5889,27138
22031,746,11677
22033,2098,1385
22034,4430,24226
22036,4812,25609
22042,766,11703
22064,5171,26068
22070,6946,28540
22099,2538,18428
22121,9982,31942
22145,3197,19410
22186,10,1005
22196,9596,31554
22197,4174,23772
22202,6155,27474
22206,4707,2509attr142
22213,5145,26030
22216,13745,7556
22227,1731,13311
22228,1733,13313
22231,3761,20415
22234,5924,27174
22235,6280,27686
22241,13577,7225
22250,1915,13588
22252,3426,19716
22268,9593,31551
22274,4911,25713
22275,4913,25715
22321,2339,1506
22324,2463,1749
22329,11215,34938
22331,11231,34968
22335,6404,27865
22336,10017,31974
22340,8917,30645
22347,682,11567
22349,2941,19002
22354,11333,35089
22360,6789,28363
22368,4384,24152
22376,13809,7730
22463,9650,31612
22464,9651,31613
22468,11297,35047
22469,11298,35048
22470,13930,7924
22491,10295,32243
22511,9630,31586
22519,6650,28232
22545,4486,24399
22550,11337,35095
22566,5783,26951
22569,1835,13461
22570,2864,18908
22596,8234,29769
22601,8835,30560
22603,9464,31371
22608,9749,31721
22614,10239,32190
22616,11156,34872
22621,11391,35159
22622,11392,35160
22627,11405,35173
22628,11406,35174
22629,11407,35175
22637,11472,35237
22644,13544,7180
22653,8152,29692
22673,14249,8467
22693,8403,29960
22703,1041,1213
22728,481,11250
22734,8405,29962
22741,6710,28279
22745,1393,12774
22752,13624,7332
22759,6747,28320
22760,9081,30846
22761,4280,2397
22765,6385,27834
22771,1838,13472
22787,1768,1336
22796,10807,32754
22799,14388,9217
22800,14392,9229
22826,3414,19679
22831,13096,6309
22843,5182,26082
22844,6890,2848
22846,13204,6514
22857,2073,13814
22900,651,11516
22911,1638,13161
22932,12027,4134
22946,3289,19513
22948,3878,21562
22956,8451,30014
22963,11848,3845
22965,12516,5167
22968,14436,969
22975,1528,12992
23016,7629,29191
23026,7551,29135
23027,7552,29136
23028,7594,29160
23038,10935,33242
23046,9672,31634
23047,9821,31794
23050,12128,432
23060,3228,19446attr3204
23062,7650,29204
23063,7652,29204attr2751
23065,12069,4204
23072,296,10947
23073,357,11061
23087,11289,35039
23094,14200,8377
23095,14214,8400
23096,54,1053
23117,10649,32609
23132,5561,26630
23134,6362,27803
23142,9291,31075
23145,9360,31145attr3210
23180,9786,31759
23181,10076,32033
23184,2293,14439
23187,12942,6058
23189,13432,6929
23192,2664,18626
23195,8903,30630
23197,8922,30651
23204,7479,29086
23210,11126,3435
23214,13682,7447
23220,1440,12855
23231,8912,30639
23244,1954,13651
23245,2123,13905
23266,11436,35203
23268,874,11893
23271,8179,29716
23277,4404,24186
23281,10090,32047
23294,4487,24400
23299,12363,4753
23316,2018,13762
23317,6427,27893
23323,3118,19259
23329,7392,29006
23330,7426,29033
23331,7697,29252
23333,7880,29436
23335,8686,30405attr132
23336,10227,32177
23339,10245,32198
23341,11364,35130
23342,11368,35134
23343,11430,35199
23344,11431,35199attr1957
23354,862,11875
23370,12560,5263
23372,13587,7257
23393,1278,12476
23396,5255,26201
23405,2605,18519
23409,9819,31792
23436,5291,26255
23453,2967,19034
23457,8879,30607
23484,5122,25999
23492,13598,7277
23496,4927,25733
23511,12743,5643
23514,11490,35294
23518,8578,30197
23528,3427,19720
23531,9860,31834
23543,1480,12921
23544,9886,31861
23559,471,11236
23570,12037,4163
23575,12531,5199
23593,4947,25756
23605,1808,1343
23608,3801,20468
23609,6559,28104
23645,7866,29421
23654,13435,6934
23680,672,11549
23704,273,10921
23715,797,11785
23716,2709,18697
23719,4809,25606
23733,4902,25701
23736,5360,26342
23737,5429,26430
23739,6140,27459
23740,6861,28450
23756,8641,30346
23773,7053,28649
23789,8248,29783
23790,13197,6507
23791,14039,8131
23795,2681,18650
23801,6244,27616
23808,10752,32700
23829,9186,30948
23837,7307,28924
23861,14461,993
23879,9568,31521
23881,12525,5178
23884,6412,27879
23905,12007,4098
23919,7174,28769
23921,7181,28776
23924,11325,35078
23929,2951,19013
23955,7376,28990
23966,13969,803
23992,5550,26598
23995,3785,20446
23996,12368,477
23997,12370,478
24011,12844,5917
24012,13116,635
24013,13816,7739
24022,1349,12650
24023,1474,12913
24025,2812,18823
24027,6437,27902
24038,1341,12639
24067,2055,13796
24111,8387,29940
24122,3014,19096
24150,9992,31952
24158,3142,19306
24173,13702,7476
24176,2736,18736
24187,12065,4200
24188,13846,780
24203,7131,28720
24204,10028,31986
24226,2796,18800
24227,2815,18826
24231,8961,30698
24234,14056,816
24242,10005,31962
24264,11601,35533
24265,1774,13367
24268,7787,29332
24274,1243,12433
24288,7582,29152attr1924
24293,7514,29106
24308,4414,2420
24326,4961,25775
24353,1182,12348
24357,9038,30794
24358,9039,30796
24364,4981,25795
24373,10127,32086
24404,12118,4301
24407,1250,12441
24422,14114,8238
24433,10578,32543
24457,4252,2393
24458,4259,2394
24461,8572,30177
24497,3049,19144
24499,7192,28791
24506,12166,4409attr837
24512,320,10988
24513,322,10990
24515,2202,14082
24519,13755,7567
24530,1256,12450
24532,3163,19338
24534,4038,2275
24535,4040,2275attr825
24538,4426,2422
24543,5573,26646
24551,7326,28948
24553,7525,29112attr902
24559,9266,31046
24572,861,11873
24574,1938,1362attr81
24585,1166,12327
24586,5349,26329
24589,4457,24324
24592,9133,30892attr3128
24639,2066,13807
24641,4645,24684
24668,12096,4257
24671,11353,35113
24679,3034,19125
24682,3072,19172
24686,10355,32309
24687,10367,32320
24693,4483,24394
24698,8382,29935
24703,8422,29983
24724,12725,5587attr802
24737,7252,28866
24739,7265,28878
24743,1052,12142
24781,6460,27932
24782,8045,29589
24783,8047,29590
24784,8063,29604
24794,9166,30926
24795,4406,24190
24796,1329,12606
24802,4357,24113
24819,1653,13185
24823,161,1074
24842,6227,27593
24844,6243,27615
24849,10241,32193
24850,10507,32466
24851,10571,32534
24856,12347,4725
24857,12654,5466
24892,12968,6115
24904,4150,23737attr1982
24905,9279,31060
24925,4188,23783
24927,6896,28486
24960,13324,6730
24967,6643,28224
24973,13882,7859
24974,14378,9204
24993,6797,28370
24996,7450,2906
25052,785,11733
25055,1385,12759
25073,13679,7440
25085,9311,31091
25087,5907,27156
25090,8565,30167
25113,8715,30432
25119,11447,35213attr130
25139,2271,1440
25162,319,10987
25180,1015,12081
25184,3654,20190
25187,7680,29231
25198,18,1013
25199,29,1024
25202,266,1090
25205,1232,12414
25209,2149,13967
25212,4277,23967
25213,4433,24231
25218,5389,26377
25219,5458,26487
25220,5596,26692
25221,5597,26693
25222,5659,26783
25223,5798,26975
25226,7278,28892
25227,7280,28892attr2574
25230,7696,29251
25232,7718,29267
25233,7947,29498
25238,9158,30916
25241,9738,31710
25244,10085,32042
25247,10115,32073
25254,12652,545attr91
25255,12683,5522
25258,13077,6276
25259,13129,6382
25261,13222,6542
25262,13223,6543
25263,13244,6568
25264,13259,6602
25265,13270,6625
25266,13271,6626
25268,13288,6658
25269,13301,6671
25272,13407,6863attr393
25274,14323,9116
25276,8945,30678
25289,11393,35161
25295,236,10851
25296,2767,18774
25297,2819,18830
25299,2909,18959
25300,2914,18961
25301,10530,32492
25302,11379,35148
25307,8992,30732
25322,3251,19471
25331,8286,29825
25332,8287,29827
25341,10274,32224
25347,1459,1289
25369,783,11725
25370,4143,23730
25392,3875,2155
25399,13162,6428
25409,9610,31569
25415,5910,27159
25432,3120,19267
25433,3122,19270
25440,9514,31460
25445,12294,4653
25447,13585,7253
25466,5193,26093
25468,6253,27627
25475,8271,29809
25491,12797,5803
25492,5990,27271
25519,7613,29169
25527,14431,965
25540,6288,27690
25554,2084,13829
25555,11131,346
25565,11879,3889
25571,553,11380
25572,1125,12266
25574,3451,19770
25578,9375,31161
25585,13973,8038
25592,11564,35395
25606,7008,28597
25608,7955,29515
25619,13549,7186
25629,3782,20443
25632,6332,27755
25650,11345,35105
25652,11384,35151
25658,13423,6892
25680,13908,7901
25681,5316,26285
25683,949,11984
25686,5057,25895
25688,10546,32507
25690,11859,3860
25712,6092,27425
25714,7153,28746
25719,831,11832
25721,1191,12360
25724,2627,18551
25730,4777,2555
25733,5051,2589
25735,5343,26321
25736,5737,26888
25743,7556,29139attr2651
25744,7558,29140
25748,8900,30628
25752,9920,31897
25755,12117,4300
25756,12140,4353
25760,13067,626
25767,9602,3156
25769,1008,12069
25774,11940,3985attr486
25783,6787,28361
25797,5789,26959
25803,10289,32238attr58
25806,10463,32417
25810,10617,32578
25817,13503,7076
25831,9181,30941
25833,9254,31034
25854,3953,2218
25870,13695,7465
25873,2962,19028
25877,9633,31589
25888,2759,18765
25889,3361,19583
25891,4162,23757
25892,4164,23759
25893,4608,24594
25894,6194,27559
25897,8200,29735
25902,11778,3703
25903,11779,3704
25908,9220,30985
25910,12277,4620
25916,13524,7139
25917,13531,7154
25933,5854,27097
25947,10860,32804
25948,14444,975
25968,6566,28111
25970,7626,29180
25984,9361,31145attr3213
26018,8317,29863
26023,9663,31625
26024,9713,31681
26029,10186,32140
26034,10642,32601
26036,10864,32815
26037,10977,33529
26038,11062,33935
26040,11212,34935
26041,11216,34943
26044,11487,35289
26045,11725,35972
26058,5400,26388
26059,9076,30840
26066,2145,1396
26113,1900,13566
26116,6330,27753
26122,2814,18825
26129,3396,19631
26136,2255,14140
26139,8764,30479
26150,8240,29775
26151,13709,7488
26162,7549,29133
26164,9752,31724
26170,3776,20437
26202,11458,35223
26220,4689,24787
26248,13734,7543
26251,13939,794
26252,14438,970
26272,1139,12290
26280,1640,13164
26285,2428,1677
26292,2658,18620
26299,2850,18883
26319,5174,26071
26323,5745,26899
26347,8054,29596
26390,12776,5714
26394,13255,6595
26397,13378,6821
26404,13700,7471
26429,5166,26056
26430,5808,26992
26433,9710,31678
26443,13509,7088
26448,580,11419
26455,9446,31317
26457,9708,31676
26481,5348,26328
26492,2655,1860
26499,11915,3944attr94
26514,6210,27576
26537,1726,13306
26549,4891,2568attr105
26560,13016,6165
26563,2865,1891
26567,8867,30592
26569,13358,6778
26579,8531,30101
26584,11249,34988
26585,11251,34990
26597,12913,6013
26619,11623,35620
26623,3340,19572attr135
26624,9953,31913
26674,8727,30444
