,item,item_id
13032,28996,6734
13034,29117,6865
13035,29151,6915
13039,29293,7061
13041,29706,7447
13044,30518,8025
13047,32115attr1929,9318
13054,19170attr1540,2800
13056,27426,5522
13059,27430attr1540,5532
13064,27434attr1540,5541
13066,28169,5992
13070,28195attr1540,6011
13071,28796,6562
13076,29582,7324
13103,28927,6669
13104,19016,2691
13114,18581attr44,2412
13119,32075,9280
13121,32280,9481
13122,32288,9487
13123,32357,9547
13131,28350,6159
13157,13015,1411
13164,26318,4817
13167,28651,6425
13176,35328,10392
13178,25579,4303
13181,31192,8586
13184,4624,10964
13185,793,12475
13186,12892,1338
13187,26536,4952
13189,8134,12572
13192,11769,719
13204,13485,1685
13205,7608,12327
13209,26141,4702
13216,19522,3006
13217,19526,3010
13223,31728,8930
13226,32772,9951
13245,27708,5714
13252,18703,2468
13255,8198,12609
13259,10685,112
13260,11819,750
13262,12347,1085
13263,12396,1117
13267,25759,4447
13272,28105,5956
13273,2811,5960
13274,2827,6091
13281,31211,8590
13285,32719,9899
13288,35037,10204
13289,35229,10359
13290,3692,10487
13302,8345attr1492,12705
13303,9163,12852
13313,2656,4973
13314,29868,7590
13317,6207,11643
13319,11709,704
13324,30216,7831
13325,30752,8231
13338,29558attr2925,7298
13349,30543,8049
13354,26738attr896,5080
13363,30034,7726
13370,7066,12074
13372,7077,12086
13373,8324,12693
13384,32278,9479
13401,12402,1124
13413,32544,9723
13428,11412,525
13441,3810,10542
13443,11662,669
13448,19745,3135
13449,25803,4485
13454,31844,9043
13461,20049,3263
13463,2568,4386
13472,31290,8630
13473,31636,8850
13489,3644,10467
13511,12865,1320
13513,13096,1465
13517,1511,2129
13518,19228,2834
13522,20028,3255
13523,24092,3900
13529,27179,5365
13530,27289,5435
13531,27294,5440
13532,27591,5643
13542,29198,6962
13543,29222,6996
13544,29243,7007
13545,29244,7008
13551,29682,7422
13553,30060,7751
13557,31742,8944
13563,32228,9431
13565,4463,10890
13581,29650,7394
13586,3667,10481
13587,7985,12493
13588,8032,12508
13600,534,11257
13605,27367,5479
13614,28750,6521
13629,13385,1626
13633,32225,9428
13647,24620,4152
13653,26639,5028
13660,7293,12181
13674,30492,8004
13704,26841,5154
13711,29464,7200
13713,29491,7231
13734,1456,2099
13760,23696,3700
13765,27831,5787
13777,1152,598
13778,13445,1661
13781,24577,4128
13813,7781,12388
13817,30494,8006
13818,1082,185
13819,11163,382
13820,12866,1321
13825,19310,2870
13826,23686,3698
13828,2563,4333
13830,28757,6527
13836,5294,11233
13837,9088,12818
13846,21825,3548
13854,32167,9368
13861,889,12794
13870,8504,12771
13879,23804,3770
13885,7052,12063
13896,12333,1074
13898,13248,1535
13902,18949,2640
13903,19891,3210
13905,2470,4173
13908,26948,5221
13910,28065,5919
13912,30036,7728
13913,31123,8535
13915,4281,10808
13918,4663,10980
13919,4664,10981
13942,28686,6453
13943,29475,7213
13947,19505,2990
13951,26304,4807
13952,26579,4994
13953,26591,5003
13959,2972,7462
13960,31553,8773
13961,31941,9149
13984,23781attr1991,3757
13986,7740,12371
13994,18876,2599
13997,28478,6265
14000,29697,7437
14001,30317,7862
14008,34901,10116
14011,3999,10659
14013,4001,10661
14029,3642,10465
14050,27449,5555
14051,31459,8699
14093,30718,8197
14096,32793,9972
14116,11993,877
14117,19120,2764
14124,26576,4991
14126,28174,5995
14129,28645,6419
14131,29308,7074
14134,29888,7607
14135,29909,7622
14136,30618,8114
14137,30965,8405
14139,31519,8744
14141,32000,9210
14148,35275,10376
14150,6553,11823
14156,8055,12523
14162,13439,1656
14164,1049,47
14165,10828,194
14166,10847,208
14170,12550,1213
14181,13881,1924
14182,14103,2010
14184,18432,2309
14188,209,3488
14190,218,3547
14191,223,3587
14193,24069,3880
14195,24103,3903
14198,25567,4295
14205,28023,5890
14209,29318,7085
14213,30617,8113
14214,30815,8269
14215,31131,8542
14216,31135,8546
14217,31136,8547
14219,31145,8554
14223,31917,9125
14225,32366,9557
14226,32659,9840
14228,3995,10655
14231,4005,10663
14232,4033,10683
14243,6721,11910
14248,2967,7409
14252,697,12039
14258,11115,354
14261,6647,11871
14265,13682,1790
14271,7470,12261
14288,11813,744
14289,11822,753
14297,11073,327
14298,19924,3225
14299,27880,5818
14300,13093,1463
14301,19060,2717
14302,24091,3899
14303,26777,5110
14310,3887,10590
14318,32671,9852
14319,10731,139
14322,11357,490
14324,12178,992
14326,13820,1893
14333,27112,5305
14334,27468,5573
14338,30090,7773
14343,31870,9068
14344,31872,9070
14346,31973,9184
14347,31998,9208
14349,32121,9328
14350,32122,9329
14351,32147,9350
14352,32150,9353
14354,3663,10480
14368,27809,5770
14376,11377,499
14390,27128,5315
14394,2807,5923
14398,29039,6777
14400,297,7440
14401,29721,7464
14402,305,8008
14403,31687,8893
14405,31886,9083
14408,32153,9356
14417,6754,11929
14419,6948,12032
14432,29309,7075
14443,27106,5299
14444,27756,5741
14447,31614,8828
14456,11906,813
14460,2890,6647
14463,8339,12703
14466,12448,1151
14472,19362,2901
14484,28248,6057
14485,28304,6120
14493,30910,8359
14500,31753,8954
14508,3801,10533
14509,3802,10534
14510,3806,10538
14511,3809,10541
14512,3813,10545
14514,3815,10547
14515,3816,10548
14519,5299,11236
14520,5530,11330
14524,6482,11790
14525,6674,11891
14537,23716,3709
14540,26915,5201
14546,19414,2918
14550,5152,11156
14554,12607,1225
14555,12935,1364
14556,13540,1715
14558,19223,2831
14561,29047,6783
14564,30426,7946
14567,6666,11883
14573,26167,4717
14576,12883,1332
14585,32495,9677
14586,29684,7424
14595,10715,129
14628,18557,2395
14630,21568,3520
14633,25846,4515
14637,29924,7635
14638,29927,7637
14639,31585,8806
14652,29707,7448
14664,24067attr802,3875
14666,27298,5444
14669,28548,6331
14671,31932,9140
14672,31933,9141
14677,11213,407
14680,11221,414
14681,11222,415
14685,13252,1538
14687,19512,2999
14696,29257,7021
14697,29260,7025
14698,29283,7050
14711,5503,11310
14744,25911,4561
14748,31661,8869
14749,32441,9628
14750,7358,12207
14751,920,12880
14752,925,12895
14754,989,12955
14761,12192,1003
14776,31696,8898
14780,8332,12697
14787,13018,1414
14789,1501,2125
14795,2364,3665
14796,2367,3682
14797,2367attr132,3693
14799,29579,7319
14802,14428,2075
14804,3990,10654
14805,976,12944
14820,19011attr1836,2687
14825,29055,6792
14826,31562,8783
14839,28970,6702
14844,28602,6386
14847,5072,11126
14856,533,11254
14864,26703,5061
14879,7335,12197
14883,7889,12446
14898,29382,7128
14902,23747,3726
14903,25718,4417
14910,32281,9482
14911,32354,9545
14912,32356,9546
14913,32418,9608
14915,427,10802
14916,5162,11166
14933,27395,5501
14939,11106,347
14952,29446,7180
14955,29525,7255
14956,31542,8763
14957,3360,10018
14958,3362,10019
14967,6782,11949
14978,28451,6240
14979,31833,9032
14980,1031,32
14981,13183,1509
14982,13241,1530
14983,14102,2009
14985,18446,2320
14986,20207,3332
14992,6480,11789
15022,30822,8274
15032,13625,1762
15033,13845,1905
15035,19464,2959
15037,24075,3887
15039,27726,5727
15046,4528,10923
15055,19182,2817
15056,28808,6571
15075,1430,2058
15079,30059,7750
15097,12816,1294
15102,3438,10066
15124,19915,3218
15125,2363,3663
15126,2886,6608
15132,12562,1218
15141,31971,9182
15142,34860,10083
15144,6334,11705
15147,12181,995
15151,20249,3351
15153,4962,11093
15174,11200,393
15185,1383,1900
15189,11684,687
15204,5874,11453
15206,9132,12834
15217,1571,2158
15218,1959,3064
15234,32120,9327
15239,11940,843
15241,12944,1368
15245,19807,3157
15250,6062,11559
15253,27141,5329
15255,27422,5518
15256,5017,11104
15258,410,10715
15259,415,10737
15262,8188,12600
15278,11901,808
15279,11930,836
15282,26928,5210
15283,26929,5211
15284,26931,5213
15286,31050,8472
15287,31053,8475
15298,20105,3285
15305,25814,4494
15307,28694,6458
15311,7929,12474
15314,1085attr77,216
15324,32510,9693
15339,8391,12728
15347,10590,82
15349,30658,8152
15356,24043,3864
15362,786,12430
15383,29527,7257
15388,30051,7742
15392,30937,8383
15413,31955attr3215,9164
15419,30744,8221
15421,30767,8241
15424,18639,2432
15432,29637,7382
15433,30686,8177
15434,30692,8182
15436,11690,692
15439,7800,12398
15450,24536,4101
15451,26538,4954
15452,26540,4956
15458,18521,2369
15468,24140,3926
15473,28537,6321
15499,1435,2061
15501,29897,7615
15512,12442,1149
15513,12974,1391
15518,5495,11308
15561,31100,8520
15562,348,10075
15563,362,10446
15572,10765,157
15573,11150,373
15574,11151,374
15577,13913,1937
15579,19841,3180
15581,24401,4033
15583,26079,4664
15585,26476,4921
15589,28661,6432
15590,29494,7234
15604,4617,10958
15606,8284,12667
15607,13107,1473
15610,29779,7516
15618,18851,2587
15619,7914,12461
15645,2926,7024
15648,1059,81
15650,32349,9542
15684,12305,1058
15689,27862,5805
15696,27750,5736
15709,27138,5326
15721,11677,681
15723,1385,1909
15724,24226,3978
15726,25609,4319
15727,25614,4323
15732,11703,700
15738,11988,873
15739,12106,938
15749,26068,4658
15755,28540,6323
15784,18428,2304
15798,31942,9150
15805,19410,2914
15816,29208,6978
15827,1005,10
15837,31554,8774
15838,23772,3747
15843,27474,5576
15847,2509attr142,4228
15853,14003,1959
15854,26030,4632
15857,7556,12304
15871,13588,1746
15873,19716,3121
15880,27477,5579
15885,25713,4412
15886,25715,4414
15893,4379,10846
15923,6107,11578
15926,32787,9966
15932,1506,2127
15935,1749,2236
15937,27622,5663
15939,34938,10146
15941,34968,10162
15944,27865,5808
15945,31974,9185
15949,30645,8141
15951,31488,8724
15952,31489,8725
15963,28363,6171
16031,29595,7337
16037,32243,9448
16044,31586,8807
16049,19136,2774
16052,28232,6044
16066,31865,9063
16080,5303,11240
16084,10557,63
16086,26951,5223
16089,13461,1674
16090,18908,2615
16114,29570,7310
16116,29769,7506
16121,30560,8062
16123,31371,8651
16128,31721,8923
16134,32190,9393
16136,34872,10093
16139,35155,10293
16140,35157,10295
16141,35159,10297
16142,35160,10298
16147,35173,10308
16148,35174,10309
16149,35175,10310
16151,35192,10322
16152,35195,10324
16154,35197,10326
16155,35198,10327
16156,35200,10330
16157,35237,10366
16158,4489,10898
16164,7180,12123
16173,29692,7433
16174,29694,7434
16182,32157,9360
16183,32271,9473
16191,8467,12764
16209,29960,7666
16214,1213,955
16231,29797,7532
16236,11250,438
16237,11251,439
16242,29962,7668
16250,12774,1273
16258,2397,3841
16262,27834,5790
16268,13472,1677
16287,12947,1371
16294,19679,3111
16299,6309,11696
16308,26082,4666
16309,2848,6267
16311,6514,11799
16313,8288,12671
16319,13814,1888
16348,13161,1499
16365,4134,10733
16379,19513,3000
16381,21562,3515
16382,27098,5292
16387,30014,7714
16394,3845,10563
16396,5167,11170
16399,969,12935
16402,12992,1398
16409,30663,8156
16432,29191,6959
16450,31634,8848
16451,31794,8994
16453,3808,10540
16454,432,10827
16458,4204,10773
16460,29820,7551
16461,31158,8567
16462,10947,266
16463,11061,318
16465,12404,1126
16477,35039,10206
16484,8377,12719
16485,8400,12733
16486,1053,51
16503,26630,5021
16505,27803,5766
16514,31145attr3210,8557
16538,11920,826
16550,31759,8960
16551,32033,9240
16553,12641,1235
16554,14439,2084
16557,6058,11558
16559,6929,12017
16562,18626,2423
16564,30423,7943
16565,30630,8127
16567,30651,8146
16568,30820,8272
16569,32166,9367
16572,12004,887
16574,29086,6826
16577,29427,7161
16580,3435,10064
16591,30639,8136
16604,13651,1780
16605,13905,1932
16621,35203,10333
16631,24400,4032
16636,4753,11035
16637,27513,5592
16653,19259,2845
16657,29006,6743
16658,29436,7170
16660,30405attr132,7927
16661,32177,9381
16664,32198,9399
16666,35130,10273
16667,35134,10277
16668,35199,10328
16677,11875,790
16678,11876,791
16693,5263,11211
16696,13470,1676
16707,12476,1173
16710,26201,4736
16716,7559,12307
16719,18519,2367
16723,31792,8992
16728,25408,4258
16745,26156,4714
16746,26255,4769
16751,1701,2221
16758,19034,2705
16762,30607,8103
16778,20328,3378
16779,25733,4428
16794,5643,11382
16807,19720,3122
16822,11236,429
16851,25756,4446
16854,1906,2716
16901,11549,616
16911,10921,246
16922,11785,729
16923,18697,2465
16924,18708,2472
16926,25606,4316
16928,26754,5090
16931,31454,8696
16937,18524,2373
16940,25701,4403
16943,26342,4836
16944,26430,4902
16946,27459,5562
16947,28450,6239
16958,30346,7884
16977,29783,7520
16978,6507,11793
16980,28292,6112
16982,5921,11472
16983,18650,2439
16986,27616,5660
17008,30948,8390
17012,28924,6666
17036,29801,7534
17038,31521,8746
17043,27879,5816
17050,30775,8249
17052,4098,10713
17064,28769,6539
17066,28776,6546
17067,29996,7698
17069,35078,10240
17074,19013,2689
17089,28990,6729
17092,7264,12166
17100,803,12507
17126,477,11040
17127,478,11042
17135,635,11716
17136,7739,12370
17138,14425,2073
17163,13796,1873
17190,604,11545
17197,19075,2731
17198,19077,2733
17199,19078,2734
17202,19096,2750
17205,29608,7351
17219,24212,3971
17225,31952,9160
17233,19306,2866
17261,27510,5591
17262,28720,6497
17263,31986,9196
17264,31987,9197
17279,30698,8184
17280,3378,10030
17282,816,12588
17288,31764,8965
17297,27709,5715
17299,29332,7093
17305,12433,1142
17307,13011,1408
17319,29152attr1924,6917
17329,2420,3963
17360,12348,1086
17364,30794,8254
17365,30796,8255
17371,25795,4479
17379,31962,9173
17380,32086,9290
17395,19476,2968
17401,12441,1148
17416,8238,12639
17424,32543,9722
17444,5650,11386
17448,2393,3816
17449,2394,3822
17452,30177,7822
17481,19144,2781
17482,19176,2811
17483,28791,6557
17490,4409attr837,10860
17494,10988,288
17495,10990,290
17497,14082,1996
17498,14449,2091
17500,7551,12299
17501,7567,12314
17509,12450,1153
17511,19338,2886
17513,2275,3632
17514,2275attr825,3634
17517,2422,3975
17519,26379,4865
17521,26645,5032
17522,26646,5033
17527,2810,5950
17530,28948,6685
17532,29112attr902,6862
17536,31046,8468
17539,31905,9106
17551,24324,4003
17554,30892attr3128,8340
17570,18567,2403
17578,13807,1882
17580,24684,4172
17592,31370,8650
17620,4257,10799
17627,19125,2767
17630,19172,2803
17632,32087,9291
17633,32309,9506
17660,5587attr802,11365
17673,12142,966
17699,27932,5862
17700,29589,7331
17701,29590,7332
17702,29604,7347
17712,30926,8372
17713,12606,1224
17716,13185,1510
17720,27515,5594
17721,27593,5645
17722,27615,5659
17724,4725,11019
17753,4797,11049
17754,4798,11050
17757,6115,11582
17769,23737attr1982,3724
17780,23783,3760
17782,28486,6274
17808,6730,11912
17824,28370,6179
17826,2906,6797
17850,8039,12512
17896,30432,7952
17901,35213,10343
17902,35213attr130,10344
17915,20468,3460
17917,1440,2064
17933,10987,287
17943,20190,3325
17946,29231,7001
17949,1013,18
17950,1024,26
17952,1090,239
17954,12414,1133
17957,13791,1870
17960,23967,3838
17964,26377,4863
17965,26487,4929
17966,26692,5053
17967,26693,5054
17968,26975,5238
17969,27324,5453
17973,29267,7032
17974,29498,7237
17978,30916,8364
17981,32072,9277
17982,32073,9278
17986,5173,11174
17987,5522,11324
17989,6542,11815
17990,6543,11816
17991,6568,11835
17992,6602,11849
17993,6625,11860
17994,6626,11861
17996,6658,11876
17997,6671,11889
18000,6863attr393,11993
18002,9116,12831
18004,30678,8168
18017,35161,10299
18031,19471,2965
18040,29825,7555
18041,29827,7556
18043,29839,7566
18050,32224,9427
18056,1289,1333
18078,11725,717
18079,23730,3717
18100,19941,3233
18103,35236,10365
18104,4863,11072
18107,31569,8788
18113,27159,5347
18128,19267,2846
18129,19270,2848
18131,28320,6131
18136,31460,8700
18141,4653,10975
18142,5979,11501
18143,7253,12161
18151,26093,4677
18153,27627,5667
18154,27628,5668
18160,29809,7541
18166,32102,9304
18193,30012,7712
18194,31165,8572
18198,29169,6943
18206,965,12930
18213,27690,5700
18215,29457,7191
18216,30512,8020
18224,29565,7306
18231,3864,10574
18233,3889,10592
18241,8038,12511
18252,28597,6380
18254,29515,7245
18267,20443,3441
18269,27755,5740
18283,35149,10289
18284,35151,10290
18285,35152,10291
18300,7901,12452
18301,26285,4793
18303,11984,871
18306,25895,4545
18308,32507,9690
18310,3860,10572
18317,26284,4792
18325,1113,357
18329,27425,5521
18331,28746,6518
18349,26959,5229
18355,32238attr58,9442
18356,32290,9488
18358,32417,9607
18360,32529,9712
18362,32578,9761
18369,7076,12085
18382,31034,8456
18399,2218,3568
18402,27769,5748
18411,7465,12257
18412,7481,12265
18413,19028,2700
18417,31589,8810
18428,18765,2513
18429,19583,3061
18431,23757,3735
18432,23759,3737
18433,24594,4140
18434,27559,5612
18437,29735,7479
18442,3703,10494
18443,3704,10495
18448,30985,8423
18450,4620,10960
18454,7122,12094
18456,7139,12105
18457,7154,12112
18472,32804,9984
18477,28111,5962
18479,29180,6956
18509,29863,7585
18513,31625,8839
18517,32140,9343
18522,32601,9784
18524,33529,10014
18526,34935,10143
18527,34943,10147
18528,35072,10234
18532,5199,11185
18536,26388,4873
18537,30840,8290
18576,13566,1733
18579,27753,5738
18587,19631,3094
18603,29133,6885
18605,31724,8926
18621,6064,11560
18626,11227,419
18629,24787,4212
18654,7543,12293
18657,794,12480
18658,970,12937
18659,10736,142
18678,12290,1047
18686,13164,1501
18691,1677,2206
18698,18620,2418
18705,18883,2602
18725,26071,4659
18729,26899,5188
18746,29200,6965
18753,29596,7338
18761,29847,7573
18784,32479,9662
18796,5714,11414
18800,6595,11845
18803,6821,11964
18807,7206,12143
18810,7471,12262
18830,31874,9072
18838,11419,529
18844,31317,8636
18846,31676,8883
18862,26328,4825
18863,27686,5692
18873,1860,2415
18875,26056,4653
18880,3944attr94,10625
18892,27576,5628
18913,13306,1572
18923,6165,11624
18925,34988,10177
18926,34990,10179
18948,19572attr135,3044
18949,31913,9121
18993,30444,7962
18994,30444attr902,7963
18995,32613,9795
18996,32613attr132,9796
18997,32616,9798
18998,32618,9800
18999,35033,10200
19000,35112,10265
19002,27596,5648
19006,14104,2011
19007,29294,7062
19019,5548,11339
19020,19743,3134
19021,26012,4619
19022,2765,5682
19024,30523,8030
19025,31590,8812
19026,32664,9845
19029,31145attr3149,8556
19038,12021,902
19040,26927,5209
19059,26986,5245
19061,19194,2823
19074,14133,2043
19077,19799,3152
19078,20234,3345
19087,28210,6025
19091,28282,6103
19132,31701,8903
19136,7440,12242
19139,11166,384
19144,19914,3217
19147,3643,10466
19148,640,11745
19151,29280,7047
19156,1016,20
19158,1045,43
19160,26699,5058
19164,9172,12860
19169,11380,502
19170,13371,1619
19181,10594,84
19182,11869,785
19185,21684,3540
19187,21870,3553
19188,22012,3557
19189,22737,3631
19190,22926,3647
19199,29941,7653
19205,31968,9179
19207,3799,10531
19255,5389,11279
19256,798,12490
19271,5963,11482
19322,7891,12448
19324,7733,12365
19327,30332,7875
19329,6720,11909
19343,11512,593
19347,29229,7000
19351,31066,8486
19398,10852,214
19401,32217,9420
19404,12522,1201
19405,12525,1202
19406,12526,1203
19423,31678,8885
19430,11821,752
19434,1343,1648
19465,12861,1318
19479,12787,1277
19518,28464,6252
19520,30648,8143
19530,6934,12020
19534,2016,3312
19553,5872,11451
19557,13326,1590
19558,18773,2520
19568,19575attr131,3051
19569,19575attr795,3055
19570,25957,4579
19573,7716,12357
19581,11688,689
19628,10593,83
19630,11067,322
19631,11832,760
19644,28024attr2398,5893
19652,30572,8076
19653,30975,8414
19656,3365,10022
19657,3366,10023
19664,6271,11675
19665,6615,11854
19666,6832,11974
19669,8196,12607
19685,13083,1455
19697,28447,6236
19702,4525attr861,10920
19703,4525attr862,10921
19706,1512,2130
19720,24430,4045
19721,31970,9181
19722,32210,9413
19723,8103,12554
19753,31577,8797
19756,23673,3686
19759,30469,7982
19771,1934,2888
19775,2489,4218
19776,27900,5839
19779,29163,6929
19780,29245,7009
19785,34853,10076
19792,617,11625
19793,31808,9008
19796,32306,9503
19797,32482,9665
19798,32485,9667
19822,5582,11361
19832,29964,7670
19833,29981,7683
19834,30004,7705
19862,11955,850
19866,26569,4979
19884,1946,2957
19894,26802,5126
19895,27347,5468
19896,28376,6183
19897,29054,6790
19906,29147attr1925,6906
19921,29712attr1176,7455
19924,30683,8174
19944,25602,4311
19945,25602attr2051,4312
19979,13285,1555
19985,3948,10628
20009,27416,5513
20011,28599,6382
20027,26626,5017
20032,32016,9225
20034,32023,9232
